TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,LATITUDE,LONGITUDE,CHEMICAL
32096CCDNTSTATE,PCS PHOSPHATE WHITE SPRINGS,CR 137 15843 SE 78 ST,WHITE SPRINGS,HAMILTON,FL,320960300,30.408106,-82.787465,NITRIC ACID
34221HMSCH7610H,TRIEST AG GROUP INC,7610 US HWY 41 N,PALMETTO,MANATEE,FL,34221,27.582605,-82.538755,"1,3-DICHLOROPROPYLENE"
32334GRGPC12995,GEORGIA PACIFIC WOOD PRODUCTS LLC - HOSFORD OSB,12995 HWY 65 NW,HOSFORD,LIBERTY,FL,32334,30.351683,-84.793915,METHANOL
32334GRGPC12995,GEORGIA PACIFIC WOOD PRODUCTS LLC - HOSFORD OSB,12995 HWY 65 NW,HOSFORD,LIBERTY,FL,32334,30.351683,-84.793915,FORMALDEHYDE
3361WTRMCM5353W,TARMAC AMERICA-TAMPA RMC PLANT,5353 W TYSON AVE,TAMPA,HILLSBOROUGH,FL,33611,27.888202,-82.537628,LEAD
33605GLFMR1200S,GULF MARINE REPAIR CORP,1800 GRANT ST,TAMPA,HILLSBOROUGH,FL,33605,27.944289,-82.440769,N-BUTYL ALCOHOL
32810DDSNP7050O,ADDISON,7050 OVERLAND RD,ORLANDO,ORANGE,FL,32810,28.621121,-81.445994,COPPER
32034TTRYNFOOTO,RAYONIER PERFORMANCE FIBERS LLC,10 GUM ST,FERNANDINA BEACH,NASSAU,FL,32034,30.662356,-81.47105,DIOXIN AND DIOXIN-LIKE COMPOUNDS
3383WLDCST2427R,OLDCASTLE LAWN & GARDEN INC,2427 RWS RANCH RD,DAVENPORT,POLK,FL,33837,28.154055,-81.640252,LEAD
33619CHRML341QU,CHROMALLOY CASTINGS,3401 QUEEN PALM DR,TAMPA,HILLSBOROUGH,FL,33619,27.973741,-82.346668,NICKEL
33830SNBLTHWY17,SUNBELT FOREST PRODUCTS CORP,U.S. HWY 17 & SPIRIT LAKE RD,BARTOW,POLK,FL,33830,27.952778,-81.8,COPPER COMPOUNDS
3206WTRMCM333CE,TARMAC AMERICA-ORANGE PARK RMC PLANT,333-C E PARKRIDGE RD,ORANGE PARK,CLAY,FL,32065,30.13445,-81.77525,LEAD
32501RCHHL407SO,REICHHOLD INC,425 S PACE BLVD,PENSACOLA,ESCAMBIA,FL,32502,30.407231,-87.241979,XYLENE (MIXED ISOMERS)
32669FLRDR4000N,FLORIDA ROCK INDUSTRIES INC,4000 NW COUNTY RD 235,NEWBERRY,ALACHUA,FL,32669,29.690671,-82.582134,NICKEL COMPOUNDS
32669FLRDR4000N,FLORIDA ROCK INDUSTRIES INC,4000 NW COUNTY RD 235,NEWBERRY,ALACHUA,FL,32669,29.690671,-82.582134,MERCURY COMPOUNDS
34221LLDFB11451,ALLIED MOLDED PRODUCTS LLC,1145 13TH AVE E,PALMETTO,MANATEE,FL,34221,27.523885,-82.551159,STYRENE
32501RCHHL407SO,REICHHOLD INC,425 S PACE BLVD,PENSACOLA,ESCAMBIA,FL,32502,30.407231,-87.241979,CERTAIN GLYCOL ETHERS
33810KYMRK2540K,KEYMARK CORP OF FLORIDA,2540 KNIGHTS STATION RD,LAKELAND,POLK,FL,33810,28.078227,-81.996975,HYDROGEN FLUORIDE
3356WTHSTR673SU,FLORIDA ROCK 78TH STREET READY MIX PLANT,6703 S 78TH ST,RIVERVIEW,HILLSBOROUGH,FL,33569,27.882512,-82.36899,LEAD
33316MBLLP1150S,EXXONMOBIL OIL CORP PORT EVERGLADES TERMINAL,1150 SPANGLER BLVD,FORT LAUDERDALE,BROWARD,FL,33316,26.092547,-80.130654,N-HEXANE
33316MBLLP1150S,EXXONMOBIL OIL CORP PORT EVERGLADES TERMINAL,1150 SPANGLER BLVD,FORT LAUDERDALE,BROWARD,FL,33316,26.092547,-80.130654,XYLENE (MIXED ISOMERS)
33316MBLLP1150S,EXXONMOBIL OIL CORP PORT EVERGLADES TERMINAL,1150 SPANGLER BLVD,FORT LAUDERDALE,BROWARD,FL,33316,26.092547,-80.130654,LEAD COMPOUNDS
32533DVNCD604CH,EXXONMOBIL CHEMICAL CO,604 CHEMSTRAND RD,CANTONMENT,ESCAMBIA,FL,32533,30.594699,-87.25196,ZINC COMPOUNDS
3302WPMBRK1731P,CEMEX PEMBROKE PINES,17301 PINES BLVD,PEMBROKE PINES,BROWARD,FL,33026,26.009083,-80.378194,LEAD COMPOUNDS
3361WTRDMR6912E,TRADEMARK METALS RECYCLING LLC,6912 E 9TH AVE,TAMPA,HILLSBOROUGH,FL,33619,27.962265,-82.375986,SILVER
3361WTRDMR6912E,TRADEMARK METALS RECYCLING LLC,6912 E 9TH AVE,TAMPA,HILLSBOROUGH,FL,33619,27.962265,-82.375986,DIOXIN AND DIOXIN-LIKE COMPOUNDS
3386WSTHTL394CU,SOUTH ATLANTIC GALVANIZING,3094 COUNTY RD 640 W,MULBERRY,POLK,FL,33860,27.850661,-82.054767,ZINC COMPOUNDS
3386WSTHTL394CU,SOUTH ATLANTIC GALVANIZING,3094 COUNTY RD 640 W,MULBERRY,POLK,FL,33860,27.850661,-82.054767,LEAD
34691FLRDP1729B,DUKE ENERGY FLORIDA INC -  ANCLOTE POWER PLANT,1729 BAILLIES BLUFF RD,HOLIDAY,PASCO,FL,34691,28.183926,-82.788071,N-HEXANE
34987LLDNW9545R,ALLIED NEW TECHNOLOGIES INC,9545 RANGELINE RD,FORT PIERCE,ST LUCIE,FL,34987,27.29224,-80.48134,CHLORINE
32060GLDKSUSHIG,PILGRIM'S PRIDE FEED MILL,1306 W HOWARD ST,LIVE OAK,SUWANNEE,FL,32060,30.302669,-82.998403,ZINC COMPOUNDS
3340WRVRBC51AVE,CEMEX RIVIERA BEACH,"501 AVE S""""",RIVIERA BEACH,PALM BEACH,FL,33404,,,LEAD COMPOUNDS
32533DVNCD604CH,EXXONMOBIL CHEMICAL CO,604 CHEMSTRAND RD,CANTONMENT,ESCAMBIA,FL,32533,30.594699,-87.25196,ANTIMONY COMPOUNDS
34221HMSCH7610H,TRIEST AG GROUP INC,7610 US HWY 41 N,PALMETTO,MANATEE,FL,34221,27.582605,-82.538755,BROMOMETHANE
33538GRTSTRTE1B,GREAT SOUTHERN WOOD PRESERVING,COUNTY RD 527-A,LAKE PANASOFFKEE,SUMTER,FL,33538,28.75257,-82.09988,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
33316MRDHS1501S,BUCKEYE TERMINALS LLC - FORT LAUDERDALE TERMINAL,1501 SE 20TH ST,FORT LAUDERDALE,BROWARD,FL,33316,26.09675,-80.12735,BENZENE
33316MRDHS1501S,BUCKEYE TERMINALS LLC - FORT LAUDERDALE TERMINAL,1501 SE 20TH ST,FORT LAUDERDALE,BROWARD,FL,33316,26.09675,-80.12735,POLYCYCLIC AROMATIC COMPOUNDS
32226MRDHS2617H,BUCKEYE TERMINALS LLC - JACKSONVILLE TERMINAL,2617 HECKSCHER DR,JACKSONVILLE,DUVAL,FL,32226,30.417699,-81.596057,"BENZO(G,H,I)PERYLENE"
32226MRDHS2617H,BUCKEYE TERMINALS LLC - JACKSONVILLE TERMINAL,2617 HECKSCHER DR,JACKSONVILLE,DUVAL,FL,32226,30.417699,-81.596057,"1,2,4-TRIMETHYLBENZENE"
32218CDRBY9640E,CEDAR BAY GENERATING CO LP,9640 EASTPORT RD,JACKSONVILLE,DUVAL,FL,32218,30.421801,-81.607328,N-HEXANE
32218CDRBY9640E,CEDAR BAY GENERATING CO LP,9640 EASTPORT RD,JACKSONVILLE,DUVAL,FL,32218,30.421801,-81.607328,MERCURY COMPOUNDS
32218CDRBY9640E,CEDAR BAY GENERATING CO LP,9640 EASTPORT RD,JACKSONVILLE,DUVAL,FL,32218,30.421801,-81.607328,LEAD COMPOUNDS
32218CDRBY9640E,CEDAR BAY GENERATING CO LP,9640 EASTPORT RD,JACKSONVILLE,DUVAL,FL,32218,30.421801,-81.607328,DIOXIN AND DIOXIN-LIKE COMPOUNDS
32218CDRBY9640E,CEDAR BAY GENERATING CO LP,9640 EASTPORT RD,JACKSONVILLE,DUVAL,FL,32218,30.421801,-81.607328,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
32218CDRBY9640E,CEDAR BAY GENERATING CO LP,9640 EASTPORT RD,JACKSONVILLE,DUVAL,FL,32218,30.421801,-81.607328,BARIUM
33619BLDNG5138M,BUILDING MATERIALS MANUFACTURING CORP,5138 MADISON AVE,TAMPA,HILLSBOROUGH,FL,33619,27.903472,-82.398262,POLYCYCLIC AROMATIC COMPOUNDS
33316MBLLP1150S,EXXONMOBIL OIL CORP PORT EVERGLADES TERMINAL,1150 SPANGLER BLVD,FORT LAUDERDALE,BROWARD,FL,33316,26.092547,-80.130654,"1,2,4-TRIMETHYLBENZENE"
33316MBLLP1150S,EXXONMOBIL OIL CORP PORT EVERGLADES TERMINAL,1150 SPANGLER BLVD,FORT LAUDERDALE,BROWARD,FL,33316,26.092547,-80.130654,NAPHTHALENE
33316MCLC01180S,BP PRODUCTS NA INC PORT EVERGLADES TERMINAL,1180 SPANGLER BLVD,FORT LAUDERDALE,BROWARD,FL,33316,26.092545,-80.129798,TOLUENE
33471WDGWR2833U,WEDGWORTH'S INC,28033 US HWY 27,MOORE HAVEN,GLADES,FL,33471,26.803642,-81.082417,MANGANESE COMPOUNDS
33020LLDPH2040L,ALLIED PHOTO OFFSET SUPPLY CORP,2040 LEE ST,HOLLYWOOD,BROWARD,FL,33020,26.030579,-80.148902,ETHYLENE GLYCOL
32218THBFG6061B,GOODRICH CORP,6061 GOODRICH BLVD,JACKSONVILLE,DUVAL,FL,32226,30.403522,-81.518659,LEAD COMPOUNDS
32086VWFMR200RI,SAPA EXTRUSIONS ST AUGUSTINE LLC,200 RIVIERA BLVD,SAINT AUGUSTINE,ST JOHNS,FL,32086,29.782228,-81.309327,DIOXIN AND DIOXIN-LIKE COMPOUNDS
33316MCLC01180S,BP PRODUCTS NA INC PORT EVERGLADES TERMINAL,1180 SPANGLER BLVD,FORT LAUDERDALE,BROWARD,FL,33316,26.092545,-80.129798,N-HEXANE
3314WMDTWN161NW,CEMEX MIDTOWN MIAMI,1610 NW 21ST TERRACE,MIAMI,MIAMI-DADE,FL,33142,25.79663,-80.22227,LEAD COMPOUNDS
32208NTDST6825E,US GYPSUM CO,6825 EVERGREEN AVE,JACKSONVILLE,DUVAL,FL,32208,30.38179,-81.63793,LEAD
32533CHMPN375MU,INTERNATIONAL PAPER PENSACOLA MILL,375 MUSCOGEE RD,CANTONMENT,ESCAMBIA,FL,325330087,30.60539,-87.322938,MERCURY COMPOUNDS
32533CHMPN375MU,INTERNATIONAL PAPER PENSACOLA MILL,375 MUSCOGEE RD,CANTONMENT,ESCAMBIA,FL,325330087,30.60539,-87.322938,MANGANESE COMPOUNDS
32533CHMPN375MU,INTERNATIONAL PAPER PENSACOLA MILL,375 MUSCOGEE RD,CANTONMENT,ESCAMBIA,FL,325330087,30.60539,-87.322938,CRESOL (MIXED ISOMERS)
32533CHMPN375MU,INTERNATIONAL PAPER PENSACOLA MILL,375 MUSCOGEE RD,CANTONMENT,ESCAMBIA,FL,325330087,30.60539,-87.322938,CHLORINE DIOXIDE
32533CHMPN375MU,INTERNATIONAL PAPER PENSACOLA MILL,375 MUSCOGEE RD,CANTONMENT,ESCAMBIA,FL,325330087,30.60539,-87.322938,DIOXIN AND DIOXIN-LIKE COMPOUNDS
32234FLRDSHWY21,GERDAU AMERISTEEL INC  JACKSONVILLE STEEL MILL DIV,16770 REBAR RD,JACKSONVILLE,DUVAL,FL,32234,30.282983,-81.978386,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
32905FRRSR2210W,FAR RESEARCH INC (DBA FAR CHEMICAL INC),"2210 WILHELMINA CT., NE",PALM BAY,BREVARD,FL,329052548,28.055278,-80.593056,N-HEXANE
32796VCTRW805MA,VECTORWORKS MARINE INC,805 MARINA RD,TITUSVILLE,BREVARD,FL,32796,28.622028,-80.811266,METHYL METHACRYLATE
33035TRKYP9700S,FLORIDA POWER & LIGHT CO TURKEY POINT POWER PLANT,9700 SW 344 ST,HOMESTEAD,MIAMI-DADE,FL,33035,25.435833,-80.331111,"BENZO(G,H,I)PERYLENE"
3361WRGSST661EA,AIRGAS USA LLC - TAMPA EAST,6601 E 14TH AVE,TAMPA,HILLSBOROUGH,FL,33619,27.96498,-82.38052,PROPYLENE
33686PRTTM6500C,MOTIVA PORT TAMPA TERMINAL,6500 COMMERCE ST,TAMPA,HILLSBOROUGH,FL,33616,27.858132,-82.543766,ETHYLBENZENE
33686PRTTM6500C,MOTIVA PORT TAMPA TERMINAL,6500 COMMERCE ST,TAMPA,HILLSBOROUGH,FL,33616,27.858132,-82.543766,"BENZO(G,H,I)PERYLENE"
33605CTGPT801MC,CITGO PETROLEUM CORP,801 MCCLOSKEY BLVD,TAMPA,HILLSBOROUGH,FL,33605,27.932197,-82.443617,POLYCYCLIC AROMATIC COMPOUNDS
33605CTGPT801MC,CITGO PETROLEUM CORP,801 MCCLOSKEY BLVD,TAMPA,HILLSBOROUGH,FL,33605,27.932197,-82.443617,N-HEXANE
33605CTGPT801MC,CITGO PETROLEUM CORP,801 MCCLOSKEY BLVD,TAMPA,HILLSBOROUGH,FL,33605,27.932197,-82.443617,CYCLOHEXANE
33605CTGPT801MC,CITGO PETROLEUM CORP,801 MCCLOSKEY BLVD,TAMPA,HILLSBOROUGH,FL,33605,27.932197,-82.443617,"1,2,4-TRIMETHYLBENZENE"
32905MCSSM2755K,MC ASSEMBLY,2755 KIRBY CIR NE,PALM BAY,BREVARD,FL,32905,28.042764,-80.591635,LEAD COMPOUNDS
33411CNSLD1782S,PORT CONSOLIDATED INC,1782 SKEES RD,WEST PALM BEACH,PALM BEACH,FL,33411,26.70466,-80.15782,N-HEXANE
33411CNSLD1782S,PORT CONSOLIDATED INC,1782 SKEES RD,WEST PALM BEACH,PALM BEACH,FL,33411,26.70466,-80.15782,"1,2,4-TRIMETHYLBENZENE"
33411CNSLD1782S,PORT CONSOLIDATED INC,1782 SKEES RD,WEST PALM BEACH,PALM BEACH,FL,33411,26.70466,-80.15782,XYLENE (MIXED ISOMERS)
33411CNSLD1782S,PORT CONSOLIDATED INC,1782 SKEES RD,WEST PALM BEACH,PALM BEACH,FL,33411,26.70466,-80.15782,METHYL TERT-BUTYL ETHER
33538GRTSTRTE1B,GREAT SOUTHERN WOOD PRESERVING,COUNTY RD 527-A,LAKE PANASOFFKEE,SUMTER,FL,33538,28.75257,-82.09988,COPPER COMPOUNDS
33538GRTSTRTE1B,GREAT SOUTHERN WOOD PRESERVING,COUNTY RD 527-A,LAKE PANASOFFKEE,SUMTER,FL,33538,28.75257,-82.09988,ARSENIC COMPOUNDS
33166SHLDN8351N,US HOLDING CORP,8351 NW 93RD ST,MEDLEY,MIAMI-DADE,FL,33166,25.858215,-80.334207,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
33316MRTHN161SE,MARATHON PETROLEUM CO - FT LAUDERDALE EISENHOWER,1601 SE 20TH ST,FT LAUDERDALE,BROWARD,FL,33316,26.09678,-80.12632,"1,2,4-TRIMETHYLBENZENE"
32955NTRTL47547,SOUTHEAST WOOD,475 CARVER RD,ROCKLEDGE,BREVARD,FL,32955,28.276832,-80.696293,COPPER COMPOUNDS
3390WMNTRS21SIX,MUNTERS CORP,210 SIXTH ST,FORT MYERS,LEE,FL,33907,26.57966,-81.85644,NICKEL
33316MRTHN161SE,MARATHON PETROLEUM CO - FT LAUDERDALE EISENHOWER,1601 SE 20TH ST,FT LAUDERDALE,BROWARD,FL,33316,26.09678,-80.12632,BENZENE
33316MRTHN161SE,MARATHON PETROLEUM CO - FT LAUDERDALE EISENHOWER,1601 SE 20TH ST,FT LAUDERDALE,BROWARD,FL,33316,26.09678,-80.12632,TOLUENE
32034TTRYNFOOTO,RAYONIER PERFORMANCE FIBERS LLC,10 GUM ST,FERNANDINA BEACH,NASSAU,FL,32034,30.662356,-81.47105,NITRATE COMPOUNDS
32034TTRYNFOOTO,RAYONIER PERFORMANCE FIBERS LLC,10 GUM ST,FERNANDINA BEACH,NASSAU,FL,32034,30.662356,-81.47105,BARIUM COMPOUNDS
33020LLDPH2040L,ALLIED PHOTO OFFSET SUPPLY CORP,2040 LEE ST,HOLLYWOOD,BROWARD,FL,33020,26.030579,-80.148902,XYLENE (MIXED ISOMERS)
32672MRTNM498OA,LOCKHEED MARTIN MISSILES & FIRE CONTROL,498 OAK RD MAIL POINT A-33,OCALA,MARION,FL,34472,29.089,-81.997369,LEAD
3383WLDCST2427R,OLDCASTLE LAWN & GARDEN INC,2427 RWS RANCH RD,DAVENPORT,POLK,FL,33837,28.154055,-81.640252,TRIFLURALIN
33316MBLLP1150S,EXXONMOBIL OIL CORP PORT EVERGLADES TERMINAL,1150 SPANGLER BLVD,FORT LAUDERDALE,BROWARD,FL,33316,26.092547,-80.130654,"BENZO(G,H,I)PERYLENE"
33316MCLC01180S,BP PRODUCTS NA INC PORT EVERGLADES TERMINAL,1180 SPANGLER BLVD,FORT LAUDERDALE,BROWARD,FL,33316,26.092545,-80.129798,XYLENE (MIXED ISOMERS)
32086VWFMR200RI,SAPA EXTRUSIONS ST AUGUSTINE LLC,200 RIVIERA BLVD,SAINT AUGUSTINE,ST JOHNS,FL,32086,29.782228,-81.309327,LEAD
32703TRQNT1818S,TRIQUINT INC,1818 S HWY 441,APOPKA,ORANGE,FL,32703,28.650378,-81.466674,N-METHYL-2-PYRROLIDONE
32905FRRSR2210W,FAR RESEARCH INC (DBA FAR CHEMICAL INC),"2210 WILHELMINA CT., NE",PALM BAY,BREVARD,FL,329052548,28.055278,-80.593056,METHANOL
3388WPLYGL1231A,POLYGLASS USA INC,1231 AMERICAN SUPERIOR BLVD,WINTER HAVEN,POLK,FL,33880,27.9895,-81.73025,ZINC COMPOUNDS
34744PCKSS733ED,PREFERRED MATERIALS INC - KISSIMMEE ASPHALT PLANT,733 E DUNCAN AVE,KISSIMMEE,OSCEOLA,FL,34744,28.32065,-81.39671,POLYCYCLIC AROMATIC COMPOUNDS
32533CHMPN375MU,INTERNATIONAL PAPER PENSACOLA MILL,375 MUSCOGEE RD,CANTONMENT,ESCAMBIA,FL,325330087,30.60539,-87.322938,HYDROGEN SULFIDE
32533CHMPN375MU,INTERNATIONAL PAPER PENSACOLA MILL,375 MUSCOGEE RD,CANTONMENT,ESCAMBIA,FL,325330087,30.60539,-87.322938,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
32533CHMPN375MU,INTERNATIONAL PAPER PENSACOLA MILL,375 MUSCOGEE RD,CANTONMENT,ESCAMBIA,FL,325330087,30.60539,-87.322938,CATECHOL
34243TNCRP2250W,EATON AEROSPACE,2250 WHITFIELD AVE,SARASOTA,MANATEE,FL,34243,27.418397,-82.536546,LEAD COMPOUNDS
33810KYMRK2540K,KEYMARK CORP OF FLORIDA,2540 KNIGHTS STATION RD,LAKELAND,POLK,FL,33810,28.078227,-81.996975,CERTAIN GLYCOL ETHERS
33166SHLDN8351N,US HOLDING CORP,8351 NW 93RD ST,MEDLEY,MIAMI-DADE,FL,33166,25.858215,-80.334207,MANGANESE COMPOUNDS
33166SHLDN8351N,US HOLDING CORP,8351 NW 93RD ST,MEDLEY,MIAMI-DADE,FL,33166,25.858215,-80.334207,ZINC COMPOUNDS
32083PRDFRRIVER,PRIDE UNION FORESTRY,13518 N E 258TH CT,RAIFORD,UNION,FL,32083,30.074296,-82.190076,ARSENIC COMPOUNDS
33166SHLDN8351N,US HOLDING CORP,8351 NW 93RD ST,MEDLEY,MIAMI-DADE,FL,33166,25.858215,-80.334207,LEAD COMPOUNDS
33316MRTHN161SE,MARATHON PETROLEUM CO - FT LAUDERDALE EISENHOWER,1601 SE 20TH ST,FT LAUDERDALE,BROWARD,FL,33316,26.09678,-80.12632,N-HEXANE
33316MRTHN161SE,MARATHON PETROLEUM CO - FT LAUDERDALE EISENHOWER,1601 SE 20TH ST,FT LAUDERDALE,BROWARD,FL,33316,26.09678,-80.12632,NAPHTHALENE
32901RCKWL1100W,ROCKWELL COLLINS,1100 W HIBISCUS BLVD,MELBOURNE,BREVARD,FL,329021060,28.085869,-80.639684,LEAD
32209LNGLF2198W,WHITEWAVE FOODS,2198 W BEAVER ST,JACKSONVILLE,DUVAL,FL,32209,30.332742,-81.697563,NITRATE COMPOUNDS
32533PRTNB650CH,NITROUS OXIDE CORP,650 CHEMSTRAND RD,CANTONMENT,ESCAMBIA,FL,32533,30.570965,-87.260599,MANGANESE COMPOUNDS
32060GLDKSHWY90,PILGRIM'S PRIDE PROCESSING PLANT,19740 US HWY 90,LIVE OAK,SUWANNEE,FL,32060,30.368333,-83.162222,AMMONIA
32060GLDKSHWY90,PILGRIM'S PRIDE PROCESSING PLANT,19740 US HWY 90,LIVE OAK,SUWANNEE,FL,32060,30.368333,-83.162222,METHANOL
33316MCLC01180S,BP PRODUCTS NA INC PORT EVERGLADES TERMINAL,1180 SPANGLER BLVD,FORT LAUDERDALE,BROWARD,FL,33316,26.092545,-80.129798,NAPHTHALENE
33316MCLC01180S,BP PRODUCTS NA INC PORT EVERGLADES TERMINAL,1180 SPANGLER BLVD,FORT LAUDERDALE,BROWARD,FL,33316,26.092545,-80.129798,LEAD COMPOUNDS
33316MCLC01180S,BP PRODUCTS NA INC PORT EVERGLADES TERMINAL,1180 SPANGLER BLVD,FORT LAUDERDALE,BROWARD,FL,33316,26.092545,-80.129798,ETHYLBENZENE
33801SHRXP2525S,MOMENTIVE SPECIALTY CHEMICALS INC,2525 S COMBEE RD,LAKELAND,POLK,FL,33801,28.014987,-81.909058,N-BUTYL ALCOHOL
32501RZNCH411SO,ARIZONA CHEMICAL CO LLC,411 S PACE BLVD,PENSACOLA,ESCAMBIA,FL,32502,30.407331,-87.241972,XYLENE (MIXED ISOMERS)
33309DMCRP6830N,ASTRONICS DME CORP,6830 NW 16TH TERRACE,FORT LAUDERDALE,BROWARD,FL,33309,26.2093,-80.167822,LEAD COMPOUNDS
3331WMTVNT15SE2,MOTIVA ENTERPRISES LLC - PORT EVERGLADES EAST TERMINAL,1500 SE 26TH ST,FORT LAUDERDALE,BROWARD,FL,33316,26.090104,-80.127063,POLYCYCLIC AROMATIC COMPOUNDS
3331WMTVNT15SE2,MOTIVA ENTERPRISES LLC - PORT EVERGLADES EAST TERMINAL,1500 SE 26TH ST,FORT LAUDERDALE,BROWARD,FL,33316,26.090104,-80.127063,LEAD COMPOUNDS
3420WCMXTH44151,CEMEX 15TH ST,4415 15TH ST E,BRADENTON,MANATEE,FL,34203,27.45994,-82.54665,LEAD COMPOUNDS
32043NFXSN1767W,NEW NGC INCD/B/A NATIONAL GYPSUM CO,1767 WILDWOOD RD,GREEN COVE SPRINGS,CLAY,FL,32043,29.981806,-81.662498,LEAD COMPOUNDS
33916SMFLR2665P,CMC REBAR,2665 PRINCE ST,FORT MYERS,LEE,FL,33916,26.62825,-81.85448,NICKEL COMPOUNDS
3427WTRMCM515GE,TARMAC AMERICA-VENICE RMC PLANT,515 GENE GREEN RD,NOKOMIS,SARASOTA,FL,34275,27.155621,-82.39893,LEAD
34956NDNTW19140,INDIANTOWN COGENERATION LP,13303 SW SILVER FOX LN,INDIANTOWN,MARTIN,FL,34956,27.039167,-80.514722,MERCURY COMPOUNDS
34956NDNTW19140,INDIANTOWN COGENERATION LP,13303 SW SILVER FOX LN,INDIANTOWN,MARTIN,FL,34956,27.039167,-80.514722,DIOXIN AND DIOXIN-LIKE COMPOUNDS
34956NDNTW19140,INDIANTOWN COGENERATION LP,13303 SW SILVER FOX LN,INDIANTOWN,MARTIN,FL,34956,27.039167,-80.514722,HYDROGEN FLUORIDE
34956NDNTW19140,INDIANTOWN COGENERATION LP,13303 SW SILVER FOX LN,INDIANTOWN,MARTIN,FL,34956,27.039167,-80.514722,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
32226STJHN11201,ST JOHNS RIVER POWER PARK/NORTHSIDE GENERATING STATION,11201 NEW BERLIN RD,JACKSONVILLE,DUVAL,FL,32226,30.416555,-81.552861,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
32226STJHN11201,ST JOHNS RIVER POWER PARK/NORTHSIDE GENERATING STATION,11201 NEW BERLIN RD,JACKSONVILLE,DUVAL,FL,32226,30.416555,-81.552861,NICKEL COMPOUNDS
32226STJHN11201,ST JOHNS RIVER POWER PARK/NORTHSIDE GENERATING STATION,11201 NEW BERLIN RD,JACKSONVILLE,DUVAL,FL,32226,30.416555,-81.552861,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)"""
32501RCHHL407SO,REICHHOLD INC,425 S PACE BLVD,PENSACOLA,ESCAMBIA,FL,32502,30.407231,-87.241979,CUMENE
32501RCHHL407SO,REICHHOLD INC,425 S PACE BLVD,PENSACOLA,ESCAMBIA,FL,32502,30.407231,-87.241979,METHYL ISOBUTYL KETONE
32501RCHHL407SO,REICHHOLD INC,425 S PACE BLVD,PENSACOLA,ESCAMBIA,FL,32502,30.407231,-87.241979,"1,2,4-TRIMETHYLBENZENE"
32226STJHN11201,ST JOHNS RIVER POWER PARK/NORTHSIDE GENERATING STATION,11201 NEW BERLIN RD,JACKSONVILLE,DUVAL,FL,32226,30.416555,-81.552861,HYDROGEN FLUORIDE
32226STJHN11201,ST JOHNS RIVER POWER PARK/NORTHSIDE GENERATING STATION,11201 NEW BERLIN RD,JACKSONVILLE,DUVAL,FL,32226,30.416555,-81.552861,LEAD COMPOUNDS
32405TXTRD2422E,TEXTURED COATINGS OF AMERICA INC,2422 E 15TH ST,PANAMA CITY,BAY,FL,32405,30.17491,-85.62949,ZINC COMPOUNDS
3306WTRMCM1385H,TARMAC AMERICA-POMPANO BEACH RMC PLANT,1385 HAMMONDVILLE RD,POMPANO BEACH,BROWARD,FL,33064,26.237707,-80.142391,LEAD
32206WNSCR1035T,OWENS CORNING,1035 TALLEYRAND AVE,JACKSONVILLE,DUVAL,FL,32206,30.33737,-81.63063,POLYCYCLIC AROMATIC COMPOUNDS
33309FHPMN601NW,FHP MANUFACTURING CO,601 NW 65TH CT,FORT LAUDERDALE,BROWARD,FL,33309,26.20746,-80.15228,NICKEL
32785RMCDVHIGHW,OUTOKUMPU STAINLESS PIPE INC,241 W CLARKE ST,WILDWOOD,SUMTER,FL,34785,28.875556,-82.039444,HYDROGEN FLUORIDE
32785RMCDVHIGHW,OUTOKUMPU STAINLESS PIPE INC,241 W CLARKE ST,WILDWOOD,SUMTER,FL,34785,28.875556,-82.039444,NITRATE COMPOUNDS
3478WWLDWD427CR,CEMEX WILDWOOD,4270 CR 124-A,WILDWOOD,SUMTER,FL,34785,28.8983,-82.032876,LEAD COMPOUNDS
33801SNJNF2302L,AMERICAN ENVIRONMENTAL CONTAINER CORP,2302 LASSO LN,LAKELAND,POLK,FL,33801,28.01702,-81.87881,STYRENE
33478NTDTC17900,PRATT & WHITNEY,17900 BEELINE HWY (SR-710),JUPITER,PALM BEACH,FL,33478,26.904167,-80.304167,NAPHTHALENE
34950PRTCN121NJ,PORT CONSOLIDATED INC (WEST),121 N JENKINS RD,FORT PIERCE,ST LUCIE,FL,34950,27.44898,-80.38269,METHYL TERT-BUTYL ETHER
34950PRTCN121NJ,PORT CONSOLIDATED INC (WEST),121 N JENKINS RD,FORT PIERCE,ST LUCIE,FL,34950,27.44898,-80.38269,N-HEXANE
